,algorithm,max_k,k,n_clusters,kmeans_gmm_adjusted_rand_index,kmeans_gmm_db_score,kmeans_gmm_v_measure,kmeans_init_time,opf_gmm_adjusted_rand_index,opf_gmm_db_score,opf_gmm_v_measure,opf_init_time,random_gmm_adjusted_rand_index,random_gmm_db_score,random_gmm_v_measure,random_init_time
0,opf_knn,33,32,16,0.01102539044554484,2.1596264579461577,0.046565305588668594,0.12158203125,0.01006636772073967,1.6505036957587864,0.04217400888542784,9.529407501220703,0.013417124742597996,2.7531791307185878,0.04576783542240068,0.040093183517456055
1,opf_kdtree,33,32,16,0.01102539044554484,2.1596264579461577,0.046565305588668594,0.11519861221313477,0.01006636772073967,1.6505036957587864,0.04217400888542784,3.428544044494629,0.013417124742597996,2.7531791307185878,0.04576783542240068,0.01783132553100586
2,opf_annoy,33,32,15,0.006637364965770169,2.1950677120113005,0.04190142924748639,0.15582895278930664,0.009504474134130199,1.447119924896955,0.037062638046727554,3.395857095718384,0.02213473062965266,2.37699030431935,0.04772992466990332,0.0389401912689209
3,opf_hnsw,33,32,12,0.011340452814304484,2.065065868869249,0.044266688975575945,0.12654638290405273,0.029983675459231512,1.3897085338369166,0.056680361296573334,5.1526031494140625,0.02377046054818288,2.508873530893389,0.04385061230911589,0.01902604103088379
