,algorithm,max_k,k,n_clusters,kmeans_gmm_adjusted_rand_index,kmeans_gmm_db_score,kmeans_gmm_v_measure,kmeans_init_time,opf_gmm_adjusted_rand_index,opf_gmm_db_score,opf_gmm_v_measure,opf_init_time,random_gmm_adjusted_rand_index,random_gmm_db_score,random_gmm_v_measure,random_init_time
0,opf_knn,5,5,148,0.014757528482537164,1.175707750385123,0.1438953083978462,0.17525339126586914,0.012481842090533409,1.0684475210853717,0.14531999096881526,5.852899551391602,0.08639298115314496,1.450006462850323,0.17417125286703566,0.05182766914367676
1,opf_kdtree,5,5,148,0.014757528482537164,1.175707750385123,0.1438953083978462,0.08366155624389648,0.012232110507891497,1.090278021492083,0.14497279298310295,0.4641122817993164,0.08639298115314496,1.450006462850323,0.17417125286703566,0.07334089279174805
2,opf_annoy,5,5,144,0.016481865709130756,1.1962881103080434,0.14391668463942084,0.07784342765808105,0.012730528877648781,1.077932430530559,0.14574521623581083,0.40613579750061035,0.0863335253878623,1.450117264951868,0.17157103404533772,0.031198501586914062
3,opf_hnsw,5,5,117,0.02148403903380429,1.2713201812425976,0.14453660277340039,0.08543062210083008,0.0242960759143094,1.4703604210079353,0.14047823533865927,0.4533195495605469,0.0902947500206262,1.418750326353324,0.17220273058324437,0.05176401138305664
