,algorithm,max_k,k,n_clusters,kmeans_gmm_adjusted_rand_index,kmeans_gmm_db_score,kmeans_gmm_v_measure,kmeans_init_time,opf_gmm_adjusted_rand_index,opf_gmm_db_score,opf_gmm_v_measure,opf_init_time,random_gmm_adjusted_rand_index,random_gmm_db_score,random_gmm_v_measure,random_init_time
0,opf_knn,5,5,1584,0,1.34876923322824,0.37843137930086,1.61597490310669,0,1.14476339798934,0.405169743035426,142.119961261749,0,1.5419643722642,0.413017232859244,0.74105167388916
1,opf_kdtree,5,5,1584,0,1.34876923322824,0.37843137930086,1.47855019569397,0,1.14476339798934,0.405169743035426,5.34335875511169,0,1.5419643722642,0.413017232859244,1.4805908203125
2,opf_annoy,5,5,1492,0,1.37646344134436,0.380995557630018,1.21385812759399,0,1.20296693102039,0.405778685101105,3.41080260276794,0,1.55222324832594,0.414302532021901,0.550209760665894
3,opf_hnsw,5,5,1496,0,1.37628395764235,0.380890956664721,1.150723695755,0,1.1511279812831,0.419245901803167,3.69879627227783,0,1.54017473241265,0.414158601394401,0.565287351608276
