,algorithm,max_k,k,n_clusters,kmeans_gmm_adjusted_rand_index,kmeans_gmm_db_score,kmeans_gmm_v_measure,kmeans_init_time,opf_gmm_adjusted_rand_index,opf_gmm_db_score,opf_gmm_v_measure,opf_init_time,random_gmm_adjusted_rand_index,random_gmm_db_score,random_gmm_v_measure,random_init_time
0,opf_knn,7,7,101,0.0007286934291844165,1.339360634809506,0.03973036549856506,0.20622825622558594,0.0027261116810853594,1.447559064940088,0.03737712898143614,6.946881294250488,0.006346063999722209,1.6804732545039143,0.03917722104551436,0.13272666931152344
1,opf_kdtree,7,7,101,0.0007286934291844165,1.339360634809506,0.03973036549856506,0.25303149223327637,0.0027261116810853594,1.447559064940088,0.03737712898143614,0.688054084777832,0.006346063999722209,1.6804732545039143,0.03917722104551436,0.11944270133972168
2,opf_annoy,7,7,99,0.0007946237470337816,1.3133701588251556,0.039743812273477334,0.17354273796081543,0.002198489020566804,1.4278147170220419,0.038239887835576906,0.5389144420623779,0.005569732356844809,1.6265012188624015,0.03704530073821823,0.1128091812133789
3,opf_hnsw,7,7,78,0.00325070166209881,1.3711713752534374,0.03726154854173822,0.16551494598388672,0.01326214414213834,1.309108653447562,0.039556963318812095,0.5350656509399414,0.006205959703009161,1.6913863175338606,0.03589245745809557,0.08080768585205078
