,algorithm,max_k,k,n_clusters,kmeans_gmm_adjusted_rand_index,kmeans_gmm_db_score,kmeans_gmm_v_measure,kmeans_init_time,opf_gmm_adjusted_rand_index,opf_gmm_db_score,opf_gmm_v_measure,opf_init_time,random_gmm_adjusted_rand_index,random_gmm_db_score,random_gmm_v_measure,random_init_time
0,opf_knn,5,5,1065,0.0,0.9578822657642024,0.0,0.6344802379608154,0.0,0.8429584982384088,0.0,78.5761981010437,0.0,1.4989041692253278,0.0,0.45203399658203125
1,opf_kdtree,5,5,1065,0.0,0.9578822657642024,0.0,0.7078919410705566,0.0,0.8429584982384088,0.0,3.888228416442871,0.0,1.4989041692253278,0.0,0.4491841793060303
2,opf_annoy,5,5,1065,0.0,0.9578822657642024,0.0,0.6710164546966553,0.0,0.843797010350427,0.0,2.549234628677368,0.0,1.4989041692253278,0.0,0.4359874725341797
3,opf_hnsw,5,5,1052,0.0,0.9605614017173585,0.0,0.6183383464813232,0.0,0.8254323210601341,0.0,2.711855173110962,0.0,1.5149067345270335,0.0,0.5894496440887451
